DataTypeVer2.0,Time,GonioMeter,GonioMeter
NumberOfData,,480,480
PreTriggerData,,0,0
SamplingTime[ms],,100.000,100.000
DataLabel,,GonioCh1[1],GonioCh2[1]
DataUnit,sec,deg,deg
,32.3,-22.9845,-7.28816
,32.4,-20.8398,-10.7503
,32.5,-19.0388,-8.29467
,32.6,-16.7519,-7.14555
,32.7,-16.159,-7.75079
,32.8,-14.3983,-7.37235
,32.9,-9.65179,-5.05409
,33,-6.61671,-3.32947
,33.1,-6.06544,-1.33152
,33.2,-3.12705,-3.69155
,33.3,-1.22442,-3.117
,33.4,-0.52209,-2.79825
,33.5,-1.63097,-2.80187
,33.6,-1.27081,-2.80092
,33.7,-0.81074,-2.80602
,33.8,-1.20946,-3.14743
,33.9,-0.71982,-1.16767
,34,-1.44639,-3.47994
,34.1,-0.52627,-5.13569
,34.2,2.437e-3,-2.43838
,34.3,-1.93849,-3.42531
,34.4,-5.83837,-3.05167
,34.5,-10.0656,-6.14047
,34.6,-14.9194,-6.10567
,34.7,-19.2408,-7.66409
,34.8,-21.6824,-8.63307
,34.9,-23.4459,-8.71319
,35,-22.949,-7.67272
,35.1,-22.4605,-7.47227
,35.2,-21.7812,-8.08349
,35.3,-21.2058,-7.14913
,35.4,-21.0552,-7.06792
,35.5,-21.0435,-7.36684
,35.6,-20.9598,-7.9326
,35.7,-20.0215,-8.17898
,35.8,-20.2849,-6.44733
,35.9,-20.1807,-7.43118
,36,-20.0634,-7.26528
,36.1,-19.8664,-7.38499
,36.2,-18.1969,-7.11466
,36.3,-17.9985,-7.08084
,36.4,-16.6179,-5.32446
,36.5,-14.742,-4.67343
,36.6,-13.8698,-4.63912
,36.7,-13.097,-4.76772
,36.8,-14.1767,-3.85766
,36.9,-11.2052,-3.80734
,37,-7.83128,-2.78973
,37.1,-5.97828,-2.31107
,37.2,-5.97716,-1.84707
,37.3,-4.01152,-2.29249
,37.4,-5.55937,-2.62044
,37.5,-2.96871,-2.65015
,37.6,-1.45831,-2.79578
,37.7,-1.15262,-3.59695
,37.8,-9.0362e-2,-2.33263
,37.9,-0.83151,-2.15108
,38,-0.90346,-2.07553
,38.1,-0.2164,-2.26881
,38.2,-0.34651,0.32797
,38.3,-1.7585e-2,-3.57084
,38.4,-2.24081,-2.07929
,38.5,-1.57286,-1.9433
,38.6,-2.72812,-2.38901
,38.7,-4.56677,-2.18699
,38.8,-4.87932,-0.79447
,38.9,-6.93432,-3.49197
,39,-6.46322,-3.67686
,39.1,-7.31845,-3.58996
,39.2,-7.25128,-3.60578
,39.3,-6.8596,-2.86108
,39.4,-6.95941,-2.93963
,39.5,-6.67703,-3.46283
,39.6,-6.38165,-2.69981
,39.7,-6.67236,-3.13334
,39.8,-6.87231,-3.02571
,39.9,-7.67092,-3.12157
,40,-7.04395,-3.85409
,40.1,-7.16207,-2.91273
,40.2,-7.21645,-4.11134
,40.3,-7.51584,-4.08711
,40.4,-7.33464,-3.62355
,40.5,-8.88203,-4.0079
,40.6,-8.23458,-3.48353
,40.7,-7.36059,-4.97899
,40.8,-8.28763,-4.40549
,40.9,-7.53491,-2.47871
,41,-9.05624,-3.80589
,41.1,-7.32307,-2.9986
,41.2,-5.83719,-3.65445
,41.3,-6.12782,-3.15318
,41.4,-4.42613,-3.25555
,41.5,-2.7839,-2.82432
,41.6,-2.34648,-2.98977
,41.7,-1.40961,-2.65174
,41.8,-1.97172,-3.29814
,41.9,-0.96914,-3.26452
,42,-1.0256,-2.50612
,42.1,-0.88276,-2.68028
,42.2,-0.87752,-2.07002
,42.3,-1.64207,-1.90021
,42.4,-0.99178,0.76033
,42.5,-0.59318,-0.91733
,42.6,0.14971,-0.99904
,42.7,-1.00243,-1.16824
,42.8,-1.68312,-1.89951
,42.9,-0.58848,-2.25177
,43,-0.69346,-1.85756
,43.1,-0.88289,-1.92622
,43.2,-0.86983,-0.94007
,43.3,-2.04659,-0.70577
,43.4,-2.87335,-1.51434
,43.5,-4.20503,-1.43988
,43.6,-7.08251,-1.94154
,43.7,-9.12411,-4.33832
,43.8,-12.3617,-6.28245
,43.9,-14.1173,-6.01227
,44,-17.203,-6.35508
,44.1,-18.0882,-6.56738
,44.2,-19.6089,-7.62375
,44.3,-19.8662,-7.58142
,44.4,-20.7151,-6.90189
,44.5,-21.887,-7.9782
,44.6,-23.0611,-9.22563
,44.7,-23.8851,-8.98925
,44.8,-23.0024,-8.81919
,44.9,-22.9929,-9.75731
,45,-24.1885,-8.97735
,45.1,-24.2147,-8.3648
,45.2,-24.0831,-8.44024
,45.3,-25.0143,-6.9562
,45.4,-23.8292,-9.40464
,45.5,-24.7061,-9.38052
,45.6,-24.8249,-9.69498
,45.7,-24.3202,-9.5055
,45.8,-23.3997,-9.65148
,45.9,-21.3581,-8.75515
,46,-18.7883,-7.4266
,46.1,-16.0769,-7.02949
,46.2,-14.5918,-4.89378
,46.3,-13.2908,-4.11569
,46.4,-11.6919,-4.46315
,46.5,-10.2717,-6.53116
,46.6,-8.67987,-4.05427
,46.7,-9.32015,-3.54379
,46.8,-7.61338,-1.30348
,46.9,-5.46885,-2.02011
,47,-4.37819,-1.97596
,47.1,-3.1017,-2.73493
,47.2,-2.5485,-3.55515
,47.3,-1.31148,-2.07026
,47.4,-0.71422,-1.61175
,47.5,-1.12397,-2.46387
,47.6,-0.73738,-1.4046
,47.7,-0.24555,-2.52657
,47.8,-0.78248,-1.90492
,47.9,0.18403,-1.79352
