DataTypeVer2.0,Time,GonioMeter,GonioMeter
NumberOfData,,480,480
PreTriggerData,,0,0
SamplingTime[ms],,100.000,100.000
DataLabel,,GonioCh1[1],GonioCh2[1]
DataUnit,sec,deg,deg
,30.1,16.0293,7.39878
,30.2,17.1238,6.74071
,30.3,16.5258,5.85712
,30.4,15.9688,6.50041
,30.5,15.0508,6.41478
,30.6,15.7839,6.04313
,30.7,14.4371,5.4134
,30.8,14.6316,6.77733
,30.9,13.6439,5.83345
,31,13.5764,5.56758
,31.1,12.2781,6.42811
,31.2,10.9367,5.56238
,31.3,10.2831,7.05859
,31.4,9.81731,6.11738
,31.5,8.88079,7.08272
,31.6,8.06801,6.46612
,31.7,7.88113,5.34832
,31.8,6.21004,3.50876
,31.9,3.49091,4.7569
,32,2.97482,3.7557
,32.1,2.49755,3.91416
,32.2,1.43438,5.50136
,32.3,0.16662,4.03248
,32.4,-0.69771,3.29625
,32.5,-1.70504,4.92036
,32.6,-2.30192,5.49827
,32.7,-3.2483,3.78817
,32.8,-2.27753,5.35605
,32.9,-0.48288,3.15898
,33,2.19554,2.72727
,33.1,3.04433,3.86612
,33.2,2.2958,3.51237
,33.3,1.65446,3.64404
,33.4,3.35344,3.89595
,33.5,3.43135,3.32537
,33.6,3.28338,3.07892
,33.7,3.2699,4.49838
,33.8,4.82892,3.55271
,33.9,5.02908,3.18632
,34,5.73302,3.30405
,34.1,6.08505,4.09737
,34.2,6.64134,4.28296
,34.3,8.08173,4.79561
,34.4,8.92269,4.22819
,34.5,10.2045,3.86093
,34.6,10.0217,4.23659
,34.7,9.71531,4.59128
,34.8,8.74901,4.0713
,34.9,9.54378,4.61755
,35,9.50499,4.85248
,35.1,9.20641,3.87387
,35.2,10.3435,4.5341
,35.3,9.65311,4.82198
,35.4,9.19476,5.15562
,35.5,7.5482,3.3376
,35.6,5.7367,3.77376
,35.7,6.1574,3.78723
,35.8,4.7321,3.79705
,35.9,3.95546,4.62838
,36,3.91065,4.33492
,36.1,3.71114,4.26468
,36.2,4.03893,4.60913
,36.3,3.70681,4.63639
,36.4,3.69824,4.54192
,36.5,2.64956,5.3693
,36.6,1.19578,4.2739
,36.7,0.58033,5.36875
,36.8,0.31842,3.87427
,36.9,0.85829,5.04753
,37,-1.64212,3.85937
,37.1,-3.26878,4.25199
,37.2,-1.74915,3.96899
,37.3,-1.10667,3.49508
,37.4,-1.45277,4.34623
,37.5,-0.79016,4.06684
,37.6,0.5408,3.41992
,37.7,2.72662,1.66208
,37.8,3.52954,2.67115
,37.9,3.62878,4.23053
,38,4.94721,4.39954
,38.1,8.11096,4.34783
,38.2,9.80857,4.93928
,38.3,10.4445,4.56404
,38.4,10.938,6.89172
,38.5,12.162,5.65989
,38.6,12.1869,7.18117
,38.7,13.8893,6.97631
,38.8,14.367,7.74826
,38.9,15.3588,7.5487
,39,15.2602,7.48824
,39.1,15.0507,7.5497
,39.2,14.6333,7.86237
,39.3,15.2292,7.20843
,39.4,15.4218,8.21192
,39.5,16.3407,7.63946
,39.6,15.9192,6.92757
,39.7,16.2606,7.04422
,39.8,16.337,6.62518
,39.9,15.2645,6.34718
,40,16.2458,6.17711
,40.1,15.0163,6.67361
,40.2,15.0706,6.44064
,40.3,14.9366,5.55197
,40.4,13.8765,6.57435
,40.5,13.4282,6.41783
,40.6,13.822,5.35929
,40.7,13.5697,5.45965
,40.8,14.2841,5.74143
,40.9,13.2903,5.67214
,41,11.8788,8.0764
,41.1,11.1788,6.05802
,41.2,11.4508,6.81048
,41.3,10.8938,6.13637
,41.4,9.4307,6.78836
,41.5,8.74749,5.37708
,41.6,7.09465,5.96092
,41.7,6.5096,4.91668
,41.8,5.43457,4.85311
,41.9,5.83429,4.93725
,42,5.36336,4.13601
,42.1,4.66942,4.3905
,42.2,4.63042,3.16182
,42.3,3.46916,4.62131
,42.4,2.70048,4.38072
,42.5,3.48671,3.61998
,42.6,3.54215,3.40883
,42.7,3.87976,3.1205
,42.8,4.38754,4.2204
,42.9,4.74065,4.71313
,43,2.11007,3.82551
,43.1,1.43421,3.52138
,43.2,1.68743,4.97424
,43.3,3.25561,3.11249
,43.4,5.8038,3.59458
,43.5,8.28768,4.82782
,43.6,9.54117,5.54584
,43.7,12.4155,6.42383
,43.8,12.3083,6.58466
,43.9,12.6111,7.74106
,44,12.7225,8.12705
,44.1,12.6015,7.77453
,44.2,14.621,7.85572
,44.3,16.2399,7.67569
,44.4,15.1459,7.9622
,44.5,16.3389,7.39022
,44.6,15.7138,6.54345
,44.7,15.856,7.26219
,44.8,16.3752,5.87808
,44.9,15.8456,5.67619
,45,16.8312,6.18151
,45.1,16.2217,5.81046
,45.2,16.65,5.8235
,45.3,16.5267,5.40387
,45.4,16.5822,5.30858
,45.5,15.7076,5.3505
,45.6,16.3044,4.56857
,45.7,15.764,4.83414
,45.8,15.0052,4.33116
,45.9,15.3406,3.45341
,46,13.5682,4.51523
,46.1,13.6557,3.73884
,46.2,11.5522,4.47717
,46.3,8.1693,4.66958
,46.4,6.00596,4.66223
,46.5,3.85973,4.23194
,46.6,2.99681,4.41895
