DataTypeVer2.0,Time,GonioMeter,GonioMeter
NumberOfData,,480,480
PreTriggerData,,0,0
SamplingTime[ms],,100.000,100.000
DataLabel,,GonioCh1[1],GonioCh2[1]
DataUnit,sec,deg,deg
,27.6,-9.84254,6.12581
,27.7,-10.6555,5.71547
,27.8,-10.2082,5.63291
,27.9,-10.3893,5.78352
,28,-11.9648,6.44206
,28.1,-11.5204,6.03099
,28.2,-11.0887,7.04629
,28.3,-11.8036,6.03872
,28.4,-12.4491,5.21791
,28.5,-12.1985,6.16789
,28.6,-12.0432,6.24095
,28.7,-9.83511,6.51856
,28.8,-9.54304,7.59272
,28.9,-7.57934,7.05536
,29,-4.79066,6.96713
,29.1,-3.12653,7.39001
,29.2,-1.69021,7.63429
,29.3,-0.23463,6.61555
,29.4,0.62838,6.75834
,29.5,2.93167,7.34197
,29.6,1.76096,6.62258
,29.7,1.97764,7.1233
,29.8,2.37138,7.08276
,29.9,1.80355,8.78242
,30,3.54823,7.34211
,30.1,2.87652,6.45481
,30.2,2.81051,6.3484
,30.3,2.25944,6.67723
,30.4,3.38198,6.95297
,30.5,2.6402,6.76517
,30.6,2.41765,6.25009
,30.7,1.07058,5.57554
,30.8,1.09687,5.82203
,30.9,1.5305,6.68088
,31,1.74763,6.54121
,31.1,-0.86855,6.8247
,31.2,0.12127,5.75321
,31.3,-0.93723,6.42822
,31.4,-1.7192,6.6302
,31.5,-1.29148,6.72931
,31.6,-2.89019,6.93026
,31.7,-3.49517,7.85412
,31.8,-4.82887,7.02749
,31.9,-6.13273,6.82138
,32,-6.03553,6.31355
,32.1,-7.2762,7.15083
,32.2,-8.04638,7.88691
,32.3,-8.22934,6.75559
,32.4,-10.0589,6.84606
,32.5,-9.64265,6.70827
,32.6,-12.7761,5.7496
,32.7,-13.427,6.07415
,32.8,-12.7408,8.14662
,32.9,-13.2988,6.3816
,33,-15.3231,5.92275
,33.1,-13.5953,5.50482
,33.2,-13.5793,6.26193
,33.3,-13.5304,6.25484
,33.4,-11.1467,6.38218
,33.5,-8.86605,5.36639
,33.6,-7.0949,6.61215
,33.7,-3.83613,6.23365
,33.8,-1.71826,7.09375
,33.9,-4.6165e-2,6.72121
,34,0.30638,6.84365
,34.1,1.09186,6.90941
,34.2,2.19014,6.53794
,34.3,2.4274,6.50696
,34.4,2.01666,6.76864
,34.5,1.81236,6.73808
,34.6,2.53549,6.54795
,34.7,1.98175,6.22934
,34.8,1.99041,6.00338
,34.9,1.38784,7.74129
,35,1.71113,6.17642
,35.1,1.83569,5.56865
,35.2,1.55912,4.91236
,35.3,0.26565,5.82587
,35.4,-0.51895,6.9023
,35.5,-0.6389,5.41504
,35.6,1.02002,7.35504
,35.7,-1.25276,6.40333
,35.8,-3.01602,5.86487
,35.9,-4.2751,6.41775
,36,-5.35551,6.01116
,36.1,-5.37575,6.88617
,36.2,-5.22554,5.49569
,36.3,-8.84721,6.07426
,36.4,-7.53843,6.32511
,36.5,-8.65402,5.91861
,36.6,-9.31046,6.02116
,36.7,-9.1214,5.6437
,36.8,-10.3247,4.14381
,36.9,-9.25176,5.32471
,37,-9.7728,4.68547
,37.1,-9.94927,5.43943
,37.2,-12.2641,6.06827
,37.3,-11.57,5.34975
,37.4,-11.963,5.23188
,37.5,-10.7033,5.14253
,37.6,-11.4297,5.71422
,37.7,-10.0517,6.04284
,37.8,-11.2243,4.93699
,37.9,-9.90313,5.01618
,38,-8.76813,6.00329
,38.1,-6.71297,5.81524
,38.2,-6.30894,6.09469
,38.3,-3.37772,5.57111
,38.4,-1.84201,5.54604
,38.5,0.14478,6.53695
,38.6,1.78369,7.31298
,38.7,2.00773,6.4831
,38.8,3.44489,5.42569
,38.9,2.43981,6.92571
,39,1.6931,6.27001
,39.1,2.21637,6.1188
,39.2,2.6976,6.22665
,39.3,2.84753,5.9319
,39.4,2.21331,5.63256
,39.5,1.17006,6.56255
,39.6,1.39171,5.83408
,39.7,2.1716,5.94034
,39.8,0.71171,4.77094
,39.9,1.13221,5.55751
,40,0.47497,6.23893
,40.1,8.3673e-2,6.41758
,40.2,-0.19652,6.33724
,40.3,-1.26789,7.4984
,40.4,-0.9422,6.52765
,40.5,-2.45604,7.48489
,40.6,-3.40703,6.88207
,40.7,-3.12368,7.23357
,40.8,-3.59966,7.94784
,40.9,-3.87287,7.45174
,41,-4.77058,7.20247
,41.1,-5.25752,5.91715
,41.2,-6.43296,6.70685
,41.3,-7.53796,7.39242
,41.4,-6.98086,6.66385
,41.5,-9.74889,7.19923
,41.6,-9.85712,6.6304
,41.7,-9.19766,6.79069
,41.8,-9.96351,6.29408
,41.9,-10.6195,6.25233
,42,-10.6326,5.88133
,42.1,-10.5761,7.26821
,42.2,-11.9688,7.00807
,42.3,-11.0286,5.9511
,42.4,-11.3684,5.68009
,42.5,-11.5917,6.28604
,42.6,-11.74,7.21219
,42.7,-11.7751,6.12259
,42.8,-11.986,6.09851
,42.9,-10.1679,6.48154
,43,-8.57174,5.41504
,43.1,-8.89615,5.56038
,43.2,-5.58963,6.14996
,43.3,-3.9308,7.37306
,43.4,-2.93777,6.52031
,43.5,0.86843,6.59814
,43.6,2.34088,6.91402
,43.7,1.74657,6.23436
,43.8,3.40045,7.54191
,43.9,3.72106,6.78729
,44,3.94036,7.03079
,44.1,4.97228,6.58642
,44.2,3.75761,6.97369
,44.3,5.07075,6.48467
,44.4,4.2156,6.34988
,44.5,3.06129,7.07947
,44.6,2.64786,6.70403
,44.7,3.46617,5.95543
,44.8,2.12354,5.38635
,44.9,-2.8495e-2,6.01799
,45,1.06177,5.16409
,45.1,0.1825,5.76303
,45.2,-1.12169,4.86111
,45.3,-0.92175,5.99428
,45.4,-2.42736,5.22709
,45.5,-2.44075,5.34813
,45.6,-2.89038,5.24719
,45.7,-3.22672,6.09715
,45.8,-5.2567,5.35694
,45.9,-4.67228,4.00924
,46,-7.41987,5.60818
,46.1,-6.05456,5.26213
,46.2,-7.67122,7.18191
,46.3,-7.96341,6.09198
,46.4,-8.30959,6.78342
,46.5,-8.01787,5.83678
,46.6,-9.86514,6.52303
,46.7,-8.84774,5.99198
,46.8,-8.77814,5.9707
,46.9,-9.51733,6.34219
,47,-10.4078,5.19694
,47.1,-11.4097,6.07446
,47.2,-9.76093,6.30741
,47.3,-11.2372,7.32434
,47.4,-11.5329,6.73615
,47.5,-11.6987,6.75942
,47.6,-11.7736,6.72275
,47.7,-12.5468,6.29867
,47.8,-12.3393,6.33586
,47.9,-11.5494,5.94639
