DataTypeVer2.0,Time,GonioMeter,GonioMeter
NumberOfData,,480,480
PreTriggerData,,0,0
SamplingTime[ms],,100.000,100.000
DataLabel,,GonioCh1[1],GonioCh2[1]
DataUnit,sec,deg,deg
,33.5,-6.38214,-30.1756
,33.6,-10.3648,-32.1471
,33.7,-12.583,-31.2763
,33.8,-13.0038,-32.0165
,33.9,-12.391,-28.5387
,34,-14.0807,-32.5855
,34.1,-14.8888,-31.9702
,34.2,-15.5026,-31.9088
,34.3,-14.8476,-30.9133
,34.4,-14.3736,-31.908
,34.5,-15.375,-31.8312
,34.6,-15.399,-32.4299
,34.7,-14.8863,-31.6723
,34.8,-15.2061,-31.973
,34.9,-16.5007,-32.3937
,35,-17.2341,-32.1481
,35.1,-17.2209,-32.7066
,35.2,-16.1299,-31.9415
,35.3,-15.5417,-32.7291
,35.4,-16.0868,-34.9374
,35.5,-14.5538,-31.4369
,35.6,-11.3097,-30.096
,35.7,-9.49718,-29.7141
,35.8,-5.07578,-29.1599
,35.9,-7.44145,-30.3614
,36,-2.53414,-29.1079
,36.1,1.22807,-26.0882
,36.2,3.35031,-26.4079
,36.3,4.81039,-25.7329
,36.4,5.6294,-25.6922
,36.5,6.82977,-25.8714
,36.6,8.13409,-26.0975
,36.7,6.83025,-25.3419
,36.8,6.92587,-26.5884
,36.9,7.36066,-25.6291
,37,7.94314,-25.6384
,37.1,7.12823,-25.8711
,37.2,7.63946,-26.8658
,37.3,7.18379,-27.9792
,37.4,6.76087,-25.9994
,37.5,7.15155,-25.4274
,37.6,5.12813,-25.727
,37.7,6.84968,-25.7168
,37.8,9.25464,-27.1952
,37.9,7.35207,-26.1338
,38,5.50718,-25.928
,38.1,4.19156,-26.7967
,38.2,-0.90434,-28.5731
,38.3,-7.03865,-28.9815
,38.4,-10.9332,-31.3521
,38.5,-16.0891,-31.8772
,38.6,-20.1563,-33.5151
,38.7,-23.6794,-33.0952
,38.8,-29.3778,-32.3411
,38.9,-33.904,-30.9645
,39,-38.433,-31.7764
,39.1,-41.7832,-32.5253
,39.2,-44.9455,-33.0863
,39.3,-45.34,-34.0589
,39.4,-46.8684,-34.5088
,39.5,-48.0656,-32.1627
,39.6,-51.9266,-34.7922
,39.7,-52.197,-35.1098
,39.8,-50.302,-32.4748
,39.9,-46.8217,-34.876
,40,-50.2575,-35.0267
,40.1,-47.4066,-34.5448
,40.2,-47.0024,-35.0486
,40.3,-48.0625,-35.6289
,40.4,-48.1733,-34.2579
,40.5,-48.4914,-33.8513
,40.6,-43.6432,-35.5127
,40.7,-37.9118,-34.8633
,40.8,-38.757,-33.7098
,40.9,-33.7374,-33.6868
