DataTypeVer2.0,Time,GonioMeter,GonioMeter
NumberOfData,,480,480
PreTriggerData,,0,0
SamplingTime[ms],,100.000,100.000
DataLabel,,GonioCh1[1],GonioCh2[1]
DataUnit,sec,deg,deg
,39.1,-18.8849,3.48917
,39.2,-19.9128,3.23451
,39.3,-21.1993,3.15157
,39.4,-22.2787,4.94239
,39.5,-23.9232,3.93745
,39.6,-24.2799,4.09401
,39.7,-26.2158,4.17888
,39.8,-27.6914,4.02297
,39.9,-29.4774,4.31614
,40,-31.2037,3.57287
,40.1,-32.5382,3.24918
,40.2,-31.3683,4.00166
,40.3,-30.0522,3.61048
,40.4,-30.5832,3.62044
,40.5,-28.3646,4.6205
,40.6,-25.9754,5.01021
,40.7,-25.6495,5.39342
,40.8,-24.4378,6.50738
,40.9,-24.3454,6.47151
,41,-24.172,6.86906
,41.1,-24.6787,6.21692
,41.2,-22.7466,6.32798
,41.3,-22.5001,5.13385
,41.4,-19.1791,4.46092
,41.5,-16.8821,3.67456
,41.6,-17.1867,2.36414
,41.7,-16.0152,4.26475
,41.8,-14.9448,3.26865
,41.9,-12.595,3.65037
,42,-9.5421,1.90724
,42.1,-7.18371,1.51959
,42.2,-3.29027,-0.22904
,42.3,-2.70294,-0.68091
,42.4,-2.1265,-1.34497
,42.5,-1.94932,-1.04525
,42.6,-2.28066,-0.24446
,42.7,-1.89442,0.39563
,42.8,-4.8331,-0.4143
,42.9,-7.56117,0.47818
,43,-8.55874,-0.50792
,43.1,-11.8382,-0.3908
,43.2,-12.5969,-1.16255
,43.3,-13.8342,-0.14442
,43.4,-14.4862,-1.50284
,43.5,-15.5475,-1.18145
,43.6,-16.2629,-0.85685
,43.7,-16.2986,-0.54401
,43.8,-16.2956,-0.25774
,43.9,-16.3783,-0.75059
,44,-16.6562,-0.27058
,44.1,-17.0123,-0.68115
,44.2,-17.7725,1.56407
,44.3,-16.6944,-0.14473
,44.4,-17.8439,-2.917e-3
,44.5,-17.9775,-0.60755
,44.6,-17.9715,-1.11955
,44.7,-20.4598,-1.23887
,44.8,-19.3962,-0.78729
,44.9,-20.0386,-0.55935
,45,-19.7276,-0.67757
,45.1,-21.0288,-0.21937
,45.2,-21.1786,-3.7789e-2
,45.3,-20.2065,-0.35252
,45.4,-18.8293,-0.67585
,45.5,-14.9213,2.00181
,45.6,-15.5943,2.40848
,45.7,-16.3495,1.57063
,45.8,-16.53,2.67682
,45.9,-17.052,3.2855
,46,-15.1336,1.5556
,46.1,-14.8748,2.3347
,46.2,-12.8986,2.12571
,46.3,-12.124,1.40839
,46.4,-9.77194,1.62334
,46.5,-7.16526,1.80775
,46.6,-4.98171,0.47032
,46.7,-4.53751,1.13086
,46.8,-3.4082,0.31396
,46.9,-2.41153,-0.45796
,47,-1.00701,0.2453
,47.1,1.32119,-0.70267
,47.2,1.60344,-0.68485
,47.3,1.42382,-0.80265
,47.4,1.20514,-0.6225
,47.5,1.22816,-1.01121
,47.6,3.30012,-0.68634
,47.7,2.72297,1.7101
,47.8,3.3629,0.17458
,47.9,2.08467,0.44221
