DataTypeVer2.0,Time,GonioMeter,GonioMeter
NumberOfData,,480,480
PreTriggerData,,0,0
SamplingTime[ms],,100.000,100.000
DataLabel,,GonioCh1[1],GonioCh2[1]
DataUnit,sec,deg,deg
,36.5,1.71225,-5.08277
,36.6,1.00096,-5.35377
,36.7,0.9827,-5.5396
,36.8,2.89395,-5.06705
,36.9,3.96993,-3.30306
,37,1.87393,-4.27418
,37.1,1.67163,-1.69107
,37.2,3.95184,-4.45546
,37.3,2.93014,-3.48193
,37.4,2.73744,-3.89401
,37.5,3.40475,-4.31363
,37.6,3.00742,-4.87158
,37.7,3.38707,-3.70172
,37.8,2.92953,-4.38142
,37.9,2.76657,-4.16084
,38,2.87588,-3.57326
,38.1,2.79101,-4.21672
,38.2,1.68103,-3.98086
,38.3,1.15732,-4.08651
,38.4,-0.30441,-3.97892
,38.5,1.7908,-4.53494
,38.6,-0.46634,-3.578
,38.7,-1.63512,-2.82484
,38.8,-2.98954,-4.85092
,38.9,-6.42652,-2.96361
,39,-7.7287,-3.66855
,39.1,-9.63203,-3.94032
,39.2,-10.6248,-4.01505
,39.3,-12.4681,-6.01257
,39.4,-11.9305,-3.04604
,39.5,-12.3873,-2.98542
,39.6,-14.8352,-4.6814
,39.7,-15.4243,-1.47017
,39.8,-16.4944,-3.62111
,39.9,-18.2334,-3.26086
,40,-20.0768,-4.70069
,40.1,-21.5802,-3.78181
,40.2,-22.5852,-3.52516
,40.3,-22.2228,-4.15307
,40.4,-21.9299,-6.30596
,40.5,-21.6835,-3.95447
,40.6,-21.3311,-3.77344
,40.7,-22.7627,-5.03119
,40.8,-21.5113,-4.3807
,40.9,-20.4341,-4.87428
,41,-20.8574,-4.90115
,41.1,-21.7926,-4.80401
,41.2,-20.9585,-4.27462
,41.3,-20.1852,-4.39565
,41.4,-19.9602,-5.10316
,41.5,-16.0194,-4.25239
,41.6,-7.38764,-3.9275
,41.7,-2.79887,-5.47793
,41.8,-2.38741,-5.40595
,41.9,-0.60601,-5.91847
,42,-0.27411,-7.81004
,42.1,0.3389,-5.80362
,42.2,1.05984,-5.48876
,42.3,3.17051,-1.4381
,42.4,2.61105,-5.11354
,42.5,2.64407,-5.01862
,42.6,2.07258,-4.82552
,42.7,3.24977,-7.05187
,42.8,2.06493,-4.28157
,42.9,2.28349,-4.83323
,43,2.02491,-2.05238
,43.1,2.26789,-5.3178
,43.2,1.06659,-4.27568
,43.3,-0.61696,-3.185
,43.4,-1.01138,-1.36544
,43.5,-2.78452,-3.65066
,43.6,-5.27487,-3.61754
,43.7,-8.06081,-2.07062
,43.8,-9.13524,-4.00423
,43.9,-9.33781,-3.99718
,44,-9.11116,-4.03878
,44.1,-9.40647,-4.35128
,44.2,-9.64772,-6.42934
,44.3,-10.0548,-4.35291
,44.4,-10.4434,-4.08775
,44.5,-9.72563,-5.4433
,44.6,-11.1756,-4.27679
,44.7,-11.5392,-4.81679
,44.8,-11.5974,-7.13776
,44.9,-10.6133,-4.68852
,45,-10.984,-5.537
,45.1,-11.5341,-4.6279
,45.2,-11.5496,-4.11181
,45.3,-11.6111,-5.31303
,45.4,-11.612,-4.06358
,45.5,-12.5626,-5.29524
,45.6,-12.373,-4.1945
,45.7,-13.7009,-4.77976
,45.8,-14.8106,-4.62621
,45.9,-15.09,-5.05386
,46,-15.7607,-3.09664
,46.1,-13.4677,-4.91155
,46.2,-12.385,-4.80357
,46.3,-13.6124,-4.98229
,46.4,-9.65117,-5.37432
,46.5,-4.82204,-5.5611
,46.6,-1.05867,-7.85469
,46.7,-0.25695,-5.77423
,46.8,0.95304,-5.52149
,46.9,1.31284,-6.35833
,47,2.82427,-6.56433
,47.1,2.67974,-5.95092
,47.2,2.97746,-9.19125
,47.3,2.24833,-6.95801
,47.4,2.96343,-5.80058
,47.5,2.83383,-6.55775
,47.6,3.06359,-5.68409
,47.7,2.66861,-5.54566
,47.8,1.67401,-6.60613
,47.9,2.78231,-5.69919
