DataTypeVer2.0,Time,GonioMeter,GonioMeter
NumberOfData,,480,480
PreTriggerData,,0,0
SamplingTime[ms],,100.000,100.000
DataLabel,,GonioCh1[1],GonioCh2[1]
DataUnit,sec,deg,deg
,26.4,-1.79392,-11.0481
,26.5,-0.67155,-7.90929
,26.6,-0.1168,-7.89686
,26.7,-1.20564,-6.41415
,26.8,-1.16084,-4.21278
,26.9,-0.66135,-5.0956
,27,-2.20702,-4.76828
,27.1,-0.6273,-2.34535
,27.2,-2.17636,-0.98897
,27.3,-1.64511,-0.18186
,27.4,-1.50351,0.13304
,27.5,-1.76742,-0.73254
,27.6,-1.20388,0.88542
,27.7,-0.51657,0.30518
,27.8,1.20222,1.83387
,27.9,-0.458,2.91972
,28,0.79141,2.59062
,28.1,1.1421,2.66779
,28.2,0.63849,2.7404
,28.3,0.42845,1.19026
,28.4,0.64698,2.12131
,28.5,0.62439,2.02058
,28.6,-0.21326,0.62573
,28.7,-0.35026,-1.98354
,28.8,-3.94508,-7.00428
,28.9,-3.70495,-12.4694
,29,-4.18104,-16.6803
,29.1,-4.67403,-18.3835
,29.2,-5.30921,-20.6793
,29.3,-7.66614,-24.8891
,29.4,-8.56969,-28.3525
,29.5,-8.36367,-30.7311
,29.6,-9.35318,-31.6431
,29.7,-8.48257,-32.2598
,29.8,-9.24097,-33.1435
,29.9,-9.14603,-33.0382
,30,-9.2061,-33.8303
,30.1,-8.60797,-35.2587
,30.2,-9.2674,-35.2021
,30.3,-8.97526,-35.9558
,30.4,-9.88353,-35.3677
,30.5,-10.4542,-36.7221
,30.6,-9.80209,-35.85
,30.7,-9.89912,-34.1886
,30.8,-8.6401,-34.4049
,30.9,-10.7971,-36.0056
,31,-9.50869,-35.0224
,31.1,-8.50426,-32.5907
,31.2,-7.33287,-29.649
,31.3,-7.01246,-26.8248
,31.4,-5.3041,-25.4532
,31.5,-5.12199,-23.6425
,31.6,-3.15406,-21.8157
,31.7,-2.26499,-16.7144
,31.8,0.13517,-11.8276
,31.9,0.36095,-9.74838
,32,0.3654,-6.27386
,32.1,0.42493,-5.24975
,32.2,0.27648,-4.09215
,32.3,-1.01728,-2.32909
,32.4,-0.66428,6.6564e-2
,32.5,-0.84478,0.81005
,32.6,0.10092,1.2517
,32.7,6.4975e-2,2.252
,32.8,0.24316,1.57683
,32.9,0.9435,2.02628
,33,-0.31856,1.88384
,33.1,-0.29955,1.13803
,33.2,0.11023,-2.20106
,33.3,-0.77162,-7.45514
,33.4,-1.3212,-11.1058
,33.5,-4.31655,-14.3808
,33.6,-3.2693,-17.6391
,33.7,-3.61414,-22.1732
,33.8,-4.92281,-25.1518
,33.9,-6.14353,-26.6402
,34,-6.72937,-26.7474
,34.1,-5.88172,-27.638
,34.2,-6.67945,-28.8185
,34.3,-6.2432,-28.8409
,34.4,-6.91812,-31.0266
,34.5,-8.57648,-32.0993
,34.6,-8.50654,-32.8067
,34.7,-8.86687,-35.6988
,34.8,-9.94071,-37.6476
,34.9,-9.58537,-38.8611
,35,-10.4915,-41.2807
,35.1,-9.65956,-41.5499
,35.2,-10.0066,-40.1032
,35.3,-10.7114,-40.607
,35.4,-10.0363,-40.4243
,35.5,-9.8421,-40.1068
,35.6,-9.74483,-40.7675
,35.7,-10.7924,-40.5697
,35.8,-9.13068,-40.4721
,35.9,-8.98345,-39.6076
,36,-9.78722,-38.6927
,36.1,-5.3812,-32.3288
,36.2,-5.29275,-26.8951
,36.3,-3.69282,-25.7741
,36.4,-3.65134,-27.0207
,36.5,-3.79544,-27.2463
,36.6,-4.84351,-25.2632
,36.7,-4.28028,-25.3043
,36.8,-4.95627,-24.4655
,36.9,-3.13925,-21.5884
,37,-0.35574,-15.8809
,37.1,-0.26491,-14.0542
,37.2,-0.42357,-7.79824
,37.3,-1.74102,-7.88718
,37.4,2.1756e-2,-6.51093
,37.5,-0.63843,-4.47407
,37.6,-2.4869,-4.12081
,37.7,-2.93516,-0.1862
,37.8,-2.45114,-0.49945
,37.9,-3.40231,-1.16811
,38,-3.18094,7.8633e-2
,38.1,-3.34854,2.875e-3
,38.2,-2.96831,-1.39703
,38.3,-1.27037,-6.02118
,38.4,-2.72985,-9.49596
,38.5,-2.33426,-10.6199
,38.6,-3.87013,-13.8746
,38.7,-2.95583,-15.3702
,38.8,-1.71098,-16.4938
,38.9,-2.60964,-18.3745
,39,-4.20505,-21.7723
,39.1,-3.40162,-21.9199
,39.2,-3.21995,-24.0153
,39.3,-4.71218,-23.2
,39.4,-2.64384,-23.2518
,39.5,-2.97358,-24.0965
,39.6,-5.04009,-24.4528
,39.7,-4.48556,-26.3282
,39.8,-4.4758,-27.0878
,39.9,-5.44722,-25.4373
,40,-3.94341,-26.489
,40.1,-5.38754,-25.2149
,40.2,-5.23678,-26.1825
,40.3,-3.98356,-24.2507
,40.4,-4.5999,-22.1023
,40.5,-3.72409,-20.7498
,40.6,-0.58528,-17.8923
,40.7,-0.23705,-15.0922
,40.8,0.48984,-11.3756
,40.9,0.92783,-10.0297
,41,0.61758,-9.25627
,41.1,1.37054,-9.80955
,41.2,0.53985,-9.58726
,41.3,0.54718,-8.63535
,41.4,0.48762,-6.15665
,41.5,0.39478,-5.8979
,41.6,-0.85559,-4.60622
,41.7,-1.96312,-2.67154
,41.8,-2.93846,-3.8618e-2
,41.9,-4.09042,-2.12183
,42,-3.97333,-0.54956
,42.1,-2.16559,-4.14e-4
,42.2,-1.27434,-0.34661
,42.3,-0.28981,1.55704
,42.4,-2.24225,2.77071
,42.5,0.56406,3.10061
,42.6,0.31126,0.50643
,42.7,-0.22914,2.31124
,42.8,-0.51246,2.62167
,42.9,0.28108,-0.80263
,43,-2.94094,-3.51597
,43.1,-4.03397,-10.5231
,43.2,-3.83005,-14.4309
,43.3,-5.16558,-18.0555
,43.4,-3.79629,-20.9015
,43.5,-6.17544,-22.103
,43.6,-7.03149,-25.5539
,43.7,-7.63792,-29.4106
,43.8,-8.08126,-31.6726
,43.9,-6.76952,-33.9072
,44,-10.2314,-34.0375
,44.1,-8.53457,-37.17
,44.2,-8.21669,-41.7131
,44.3,-11.3431,-41.6952
,44.4,-11.5249,-43.4604
,44.5,-8.70304,-43.919
,44.6,-11.0049,-44.5676
,44.7,-10.7345,-45.0304
,44.8,-8.77711,-43.3376
,44.9,-8.57459,-45.442
,45,-10.8248,-43.0259
,45.1,-9.44241,-43.2996
